Term Code ,Term Name ,Subject Code ,Subject Name                     ,Course ID ,Course GUID ,Catalog Number ,Course Title                                                                                                         
     1252 ,F2024     ,AAS          ,African American Studies         ,   015230 , 1252015230 ,201            ,African American Studies and the Black Intellectual Tradition                                                        
     1252 ,F2024     ,AAS          ,African American Studies         ,   015230 , 1252015230 ,201            ,African American Studies and the Black Intellectual Tradition                                                        
     1252 ,F2024     ,AAS          ,African American Studies         ,   017266 , 1252017266 ,231            ,The Souls of Black Folk - Reading W.E.B. Du Bois                                                                     
     1252 ,F2024     ,AAS          ,African American Studies         ,   011718 , 1252011718 ,239            ,Introduction to African Literature and Film                                                                          
     1252 ,F2024     ,AAS          ,African American Studies         ,   011718 , 1252011718 ,239            ,Introduction to African Literature and Film                                                                          
     1252 ,F2024     ,AAS          ,African American Studies         ,   016058 , 1252016058 ,244            ,Introduction to Pre-20th Century Black Diaspora Art                                                                  
     1252 ,F2024     ,AAS          ,African American Studies         ,   016058 , 1252016058 ,244            ,Introduction to Pre-20th Century Black Diaspora Art                                                                  
     1252 ,F2024     ,AAS          ,African American Studies         ,   003426 , 1252003426 ,268            ,Introduction to African American History Since Emancipation                                                          
     1252 ,F2024     ,AAS          ,African American Studies         ,   003426 , 1252003426 ,268            ,Introduction to African American History Since Emancipation                                                          
     1252 ,F2024     ,AAS          ,African American Studies         ,   014652 , 1252014652 ,300            ,Junior Seminar: Research and Writing in African American Studies                                                     
     1252 ,F2024     ,AAS          ,African American Studies         ,   014652 , 1252014652 ,300            ,Junior Seminar: Research and Writing in African American Studies                                                     
     1252 ,F2024     ,AAS          ,African American Studies         ,   013022 , 1252013022 ,350            ,"Rats, Riots, and Revolution: Housing in the Metropolitan United States"
     1252 ,F2024     ,AAS          ,African American Studies         ,   011117 , 1252011117 ,372            ,Postblack - Contemporary African American Art                                                                        
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016840 , 1252016840 ,437            ,Gaming Blackness: The Anthropology of Video Games and Race                                                           
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   011713 , 1252011713 ,260            ,Introduction to African Art                                                                                          
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   011713 , 1252011713 ,260            ,Introduction to African Art                                                                                          
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   011713 , 1252011713 ,260            ,Introduction to African Art                                                                                          
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   016316 , 1252016316 ,483            ,"Pathologies of Difference: Art, Medicine and Race in the British Empire"
     1252 ,F2024     ,COM          ,Comparative Literature           ,   013956 , 1252013956 ,476            ,Crafting Freedom: Women and Liberation in the Americas (1960s to the present)                                        
     1252 ,F2024     ,DAN          ,Dance                            ,   008485 , 1252008485 ,211            ,The American Experience and Dance Practices of the African Diaspora                                                  
     1252 ,F2024     ,EGR          ,Engineering                      ,   016870 , 1252016870 ,361            ,The Reclamation Studio: Humanistic Design applied to Systemic Bias                                                   
     1252 ,F2024     ,EGR          ,Engineering                      ,   016870 , 1252016870 ,361            ,The Reclamation Studio: Humanistic Design applied to Systemic Bias                                                   
     1252 ,F2024     ,ENG          ,English                          ,   016871 , 1252016871 ,383            ,Topics in Women's Writing: Archival Silence & Aesthetic Innovation                                                   
     1252 ,F2024     ,ENG          ,English                          ,   016669 , 1252016669 ,388            ,Topics in Critical Theory: Franz Fanon                                                                               
     1252 ,F2024     ,HIS          ,History                          ,   014303 , 1252014303 ,578            ,"Topics in African Diaspora History: Emancipation, Migration, Decolonization"
     1252 ,F2024     ,MTD          ,Music Theater                    ,   016590 , 1252016590 ,202            ,Choreopoem                                                                                                           
     1252 ,F2024     ,MTD          ,Music Theater                    ,   016590 , 1252016590 ,202            ,Choreopoem                                                                                                           
     1252 ,F2024     ,POL          ,Politics                         ,   013122 , 1252013122 ,344            ,Race and Politics in the United States                                                                               
     1252 ,F2024     ,POL          ,Politics                         ,   013122 , 1252013122 ,344            ,Race and Politics in the United States                                                                               
     1252 ,F2024     ,SPI          ,Public & International Affairs   ,   010405 , 1252010405 ,331            ,Race and Public Policy                                                                                               
     1252 ,F2024     ,SPI          ,Public & International Affairs   ,   010405 , 1252010405 ,331            ,Race and Public Policy                                                                                               
     1252 ,F2024     ,THR          ,Theater                          ,   016109 , 1252016109 ,355            ,Illegal Gatherings Act - South African Protest Theatre                                                               
     1252 ,F2024     ,THR          ,Theater                          ,   016475 , 1252016475 ,392            ,In Living Color: Performing the Black '90s                                                                           
     1252 ,F2024     ,VIS          ,Visual Arts                      ,   016927 , 1252016927 ,234            ,Imagining Black Europe                                                                                               
     1252 ,F2024     ,AAS          ,African American Studies         ,   011718 , 1252011718 ,239            ,Introduction to African Literature and Film                                                                          
     1252 ,F2024     ,AAS          ,African American Studies         ,   011718 , 1252011718 ,239            ,Introduction to African Literature and Film                                                                          
     1252 ,F2024     ,AFS          ,African Studies                  ,   017268 , 1252017268 ,322            ,"Contemporary African Politics and Society: Ethnographic Reading, Thinking and Writing"
     1252 ,F2024     ,AFS          ,African Studies                  ,   017303 , 1252017303 ,352            ,Introduction to Coptic Language and texts                                                                            
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   011713 , 1252011713 ,260            ,Introduction to African Art                                                                                          
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   011713 , 1252011713 ,260            ,Introduction to African Art                                                                                          
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   011713 , 1252011713 ,260            ,Introduction to African Art                                                                                          
     1252 ,F2024     ,FRE          ,French                           ,   008153 , 1252008153 ,330            ,"Landmarks of French Culture: Aimé Césaire: Postcolonial Poetry, Theatre, Critique"
     1252 ,F2024     ,HIS          ,History                          ,   003365 , 1252003365 ,315            ,Colonial and Postcolonial Africa                                                                                     
     1252 ,F2024     ,HIS          ,History                          ,   003365 , 1252003365 ,315            ,Colonial and Postcolonial Africa                                                                                     
     1252 ,F2024     ,HIS          ,History                          ,   003365 , 1252003365 ,315            ,Colonial and Postcolonial Africa                                                                                     
     1252 ,F2024     ,HIS          ,History                          ,   003365 , 1252003365 ,315            ,Colonial and Postcolonial Africa                                                                                     
     1252 ,F2024     ,NES          ,Near Eastern Studies             ,   016518 , 1252016518 ,251            ,Indigenous North Africa: Amazigh Communities                                                                         
     1252 ,F2024     ,AAS          ,African American Studies         ,   011117 , 1252011117 ,372            ,Postblack - Contemporary African American Art                                                                        
     1252 ,F2024     ,AMS          ,American Studies                 ,   012189 , 1252012189 ,101            ,America Then and Now                                                                                                 
     1252 ,F2024     ,AMS          ,American Studies                 ,   012189 , 1252012189 ,101            ,America Then and Now                                                                                                 
     1252 ,F2024     ,AMS          ,American Studies                 ,   012189 , 1252012189 ,101            ,America Then and Now                                                                                                 
     1252 ,F2024     ,AMS          ,American Studies                 ,   012189 , 1252012189 ,101            ,America Then and Now                                                                                                 
     1252 ,F2024     ,AMS          ,American Studies                 ,   012189 , 1252012189 ,101            ,America Then and Now                                                                                                 
     1252 ,F2024     ,AMS          ,American Studies                 ,   012189 , 1252012189 ,101            ,America Then and Now                                                                                                 
     1252 ,F2024     ,AMS          ,American Studies                 ,   015617 , 1252015617 ,317            ,Sondheim's Musicals and the Making of America                                                                        
     1252 ,F2024     ,AMS          ,American Studies                 ,   016060 , 1252016060 ,322            ,Native American Literature                                                                                           
     1252 ,F2024     ,AMS          ,American Studies                 ,   016060 , 1252016060 ,322            ,Native American Literature                                                                                           
     1252 ,F2024     ,AMS          ,American Studies                 ,   015156 , 1252015156 ,406            ,Advanced Seminar: The 1970s in 10 Objects                                                                            
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017265 , 1252017265 ,333            ,Indigenous Futures: Health and Wellbeing within Native Nations                                                       
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017265 , 1252017265 ,333            ,Indigenous Futures: Health and Wellbeing within Native Nations                                                       
     1252 ,F2024     ,CWR          ,Creative Writing                 ,   010493 , 1252010493 ,345            ,Special Topics in Creative Writing: Writing Political Fiction                                                        
     1252 ,F2024     ,DAN          ,Dance                            ,   011852 , 1252011852 ,215            ,Introduction to Dance Across Cultures                                                                                
     1252 ,F2024     ,ENG          ,English                          ,   014942 , 1252014942 ,204            ,Historical Fiction / Fictional History                                                                               
     1252 ,F2024     ,ENG          ,English                          ,   017372 , 1252017372 ,218            ,Nice People                                                                                                          
     1252 ,F2024     ,ENG          ,English                          ,   017372 , 1252017372 ,218            ,Nice People                                                                                                          
     1252 ,F2024     ,ENG          ,English                          ,   016672 , 1252016672 ,275            ,American Television                                                                                                  
     1252 ,F2024     ,ENG          ,English                          ,   016672 , 1252016672 ,275            ,American Television                                                                                                  
     1252 ,F2024     ,ENG          ,English                          ,   002656 , 1252002656 ,340            ,"Topics in American Literature: Cather, Faulkner, Morrison"
     1252 ,F2024     ,ENG          ,English                          ,   016871 , 1252016871 ,383            ,Topics in Women's Writing: Archival Silence & Aesthetic Innovation                                                   
     1252 ,F2024     ,ENV          ,Environmental Studies            ,   017312 , 1252017312 ,389            ,Just Transitions and Climate Futures                                                                                 
     1252 ,F2024     ,GSS          ,Gender and Sexuality Studies     ,   017315 , 1252017315 ,250            ,Understanding the Recent Queer Past                                                                                  
     1252 ,F2024     ,HIS          ,History                          ,   014485 , 1252014485 ,375            ,US Intellectual History: The Thinkers and Writers who Shaped America                                                 
     1252 ,F2024     ,HIS          ,History                          ,   014485 , 1252014485 ,375            ,US Intellectual History: The Thinkers and Writers who Shaped America                                                 
     1252 ,F2024     ,HIS          ,History                          ,   014485 , 1252014485 ,375            ,US Intellectual History: The Thinkers and Writers who Shaped America                                                 
     1252 ,F2024     ,HIS          ,History                          ,   014485 , 1252014485 ,375            ,US Intellectual History: The Thinkers and Writers who Shaped America                                                 
     1252 ,F2024     ,HIS          ,History                          ,   013008 , 1252013008 ,459            ,The History of Incarceration in the U.S.                                                                             
     1252 ,F2024     ,LIN          ,Linguistics                      ,   016358 , 1252016358 ,215            ,American Deaf Culture                                                                                                
     1252 ,F2024     ,LIN          ,Linguistics                      ,   016358 , 1252016358 ,215            ,American Deaf Culture                                                                                                
     1252 ,F2024     ,LIN          ,Linguistics                      ,   016358 , 1252016358 ,215            ,American Deaf Culture                                                                                                
     1252 ,F2024     ,POL          ,Politics                         ,   013122 , 1252013122 ,344            ,Race and Politics in the United States                                                                               
     1252 ,F2024     ,POL          ,Politics                         ,   013122 , 1252013122 ,344            ,Race and Politics in the United States                                                                               
     1252 ,F2024     ,REL          ,Religion                         ,   014256 , 1252014256 ,271            ,'Cult' Controversies in America                                                                                      
     1252 ,F2024     ,REL          ,Religion                         ,   014256 , 1252014256 ,271            ,'Cult' Controversies in America                                                                                      
     1252 ,F2024     ,SPA          ,Spanish                          ,   017065 , 1252017065 ,364            ,Doing Oral History in Spanish: The 'Voces de la Diáspora' Oral History Project                                       
     1252 ,F2024     ,THR          ,Theater                          ,   017344 , 1252017344 ,382            ,Feminist Performance and Creative Practice                                                                           
     1252 ,F2024     ,THR          ,Theater                          ,   016475 , 1252016475 ,392            ,In Living Color: Performing the Black '90s                                                                           
     1252 ,F2024     ,URB          ,Urban Studies                    ,   013330 , 1252013330 ,300            ,Urban Studies Research Seminar                                                                                       
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016749 , 1252016749 ,214            ,Anthropology and Environment                                                                                         
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014873 , 1252014873 ,223            ,Policing and Militarization Today                                                                                    
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017262 , 1252017262 ,252            ,Visible/Invisible Worlds: Anthropology in Film and Data                                                              
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017262 , 1252017262 ,252            ,Visible/Invisible Worlds: Anthropology in Film and Data                                                              
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017262 , 1252017262 ,252            ,Visible/Invisible Worlds: Anthropology in Film and Data                                                              
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016223 , 1252016223 ,264            ,Violence                                                                                                             
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017264 , 1252017264 ,299            ,People-Centered: Doing Anthropology                                                                                  
     1252 ,F2024     ,ANT          ,Anthropology                     ,   012473 , 1252012473 ,300            ,"Ethnography, Evidence and Experience"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   012473 , 1252012473 ,300            ,"Ethnography, Evidence and Experience"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   012473 , 1252012473 ,300            ,"Ethnography, Evidence and Experience"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   012473 , 1252012473 ,300            ,"Ethnography, Evidence and Experience"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   012473 , 1252012473 ,300            ,"Ethnography, Evidence and Experience"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   011188 , 1252011188 ,305            ,Psychological Anthropology                                                                                           
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016644 , 1252016644 ,308            ,Empires of Debt                                                                                                      
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016312 , 1252016312 ,311            ,"Food, Culture & Society"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016312 , 1252016312 ,311            ,"Food, Culture & Society"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016312 , 1252016312 ,311            ,"Food, Culture & Society"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016312 , 1252016312 ,311            ,"Food, Culture & Society"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017265 , 1252017265 ,333            ,Indigenous Futures: Health and Wellbeing within Native Nations                                                       
     1252 ,F2024     ,ANT          ,Anthropology                     ,   017265 , 1252017265 ,333            ,Indigenous Futures: Health and Wellbeing within Native Nations                                                       
     1252 ,F2024     ,ANT          ,Anthropology                     ,   015677 , 1252015677 ,337            ,Queer Becomings                                                                                                      
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016521 , 1252016521 ,339            ,Behavioral Biology of Women                                                                                          
     1252 ,F2024     ,ANT          ,Anthropology                     ,   012258 , 1252012258 ,368            ,Ethnography of Schools and Schooling                                                                                 
     1252 ,F2024     ,ANT          ,Anthropology                     ,   000199 , 1252000199 ,390            ,Histories of Anthropological Theory                                                                                  
     1252 ,F2024     ,ANT          ,Anthropology                     ,   000199 , 1252000199 ,390            ,Histories of Anthropological Theory                                                                                  
     1252 ,F2024     ,ANT          ,Anthropology                     ,   000199 , 1252000199 ,390            ,Histories of Anthropological Theory                                                                                  
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016840 , 1252016840 ,437            ,Gaming Blackness: The Anthropology of Video Games and Race                                                           
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016315 , 1252016315 ,440            ,Gender and the Household                                                                                             
     1252 ,F2024     ,ANT          ,Anthropology                     ,   016063 , 1252016063 ,457            ,Anthropologies of Climate and Change                                                                                 
     1252 ,F2024     ,ANT          ,Anthropology                     ,   000220 , 1252000220 ,501            ,Proseminar in Anthropology                                                                                           
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014653 , 1252014653 ,503A           ,"Co-seminar in Anthropology (Half-Term): We were never alone: Multispecies Worlds-Theory, Practice & Critique"
     1252 ,F2024     ,ANT          ,Anthropology                     ,   014654 , 1252014654 ,503B           ,Co-seminar in Anthropology (Half-Term): Anthro-Archives & Ethno-Stories                                              
     1252 ,F2024     ,DAN          ,Dance                            ,   011852 , 1252011852 ,215            ,Introduction to Dance Across Cultures                                                                                
     1252 ,F2024     ,ENV          ,Environmental Studies            ,   017283 , 1252017283 ,307            ,Systems Approaches to Conservation                                                                                   
     1252 ,F2024     ,NES          ,Near Eastern Studies             ,   016518 , 1252016518 ,251            ,Indigenous North Africa: Amazigh Communities                                                                         
     1252 ,F2024     ,SLA          ,Slavic Languages and Lit         ,   013442 , 1252013442 ,515            ,Language & Subjectivity:  Theories of Formation                                                                      
     1252 ,F2024     ,AOS          ,Atmospheric & Oceanic Sciences   ,   007316 , 1252007316 ,527            ,Atmospheric Radiative Transfer                                                                                       
     1252 ,F2024     ,AOS          ,Atmospheric & Oceanic Sciences   ,   007316 , 1252007316 ,527            ,Atmospheric Radiative Transfer                                                                                       
     1252 ,F2024     ,AOS          ,Atmospheric & Oceanic Sciences   ,   007319 , 1252007319 ,571            ,Introduction to Geophysical Fluid Dynamics                                                                           
     1252 ,F2024     ,AOS          ,Atmospheric & Oceanic Sciences   ,   007323 , 1252007323 ,575            ,Numerical Prediction of the Atmosphere and Ocean                                                                     
     1252 ,F2024     ,APC          ,Appl and Computational Math      ,   007858 , 1252007858 ,503            ,Analytical Techniques in Differential Equations                                                                      
     1252 ,F2024     ,APC          ,Appl and Computational Math      ,   007858 , 1252007858 ,503            ,Analytical Techniques in Differential Equations                                                                      
     1252 ,F2024     ,APC          ,Appl and Computational Math      ,   011475 , 1252011475 ,524            ,Software Engineering for Scientific Computing                                                                        
     1252 ,F2024     ,APC          ,Appl and Computational Math      ,   011475 , 1252011475 ,524            ,Software Engineering for Scientific Computing                                                                        
     1252 ,F2024     ,AST          ,Astrophysical Sciences           ,   000750 , 1252000750 ,559            ,Turbulence and Nonlinear Processes in Fluids and Plasmas                                                             
     1252 ,F2024     ,MAT          ,Mathematics                      ,   009029 , 1252009029 ,321            ,Numerical Analysis and Scientific Computing                                                                          
     1252 ,F2024     ,MAT          ,Mathematics                      ,   009029 , 1252009029 ,321            ,Numerical Analysis and Scientific Computing                                                                          
     1252 ,F2024     ,MAT          ,Mathematics                      ,   004172 , 1252004172 ,377            ,Combinatorial Mathematics                                                                                            
     1252 ,F2024     ,MAT          ,Mathematics                      ,   012178 , 1252012178 ,522            ,Introduction to PDE                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000488 , 1252000488 ,101            ,Elementary Arabic I                                                                                                  
     1252 ,F2024     ,ARA          ,Arabic                           ,   000490 , 1252000490 ,105            ,Intermediate Arabic I                                                                                                
     1252 ,F2024     ,ARA          ,Arabic                           ,   000490 , 1252000490 ,105            ,Intermediate Arabic I                                                                                                
     1252 ,F2024     ,ARA          ,Arabic                           ,   000490 , 1252000490 ,105            ,Intermediate Arabic I                                                                                                
     1252 ,F2024     ,ARA          ,Arabic                           ,   000490 , 1252000490 ,105            ,Intermediate Arabic I                                                                                                
     1252 ,F2024     ,ARA          ,Arabic                           ,   000490 , 1252000490 ,105            ,Intermediate Arabic I                                                                                                
     1252 ,F2024     ,ARA          ,Arabic                           ,   000490 , 1252000490 ,105            ,Intermediate Arabic I                                                                                                
     1252 ,F2024     ,ARA          ,Arabic                           ,   000495 , 1252000495 ,301            ,Advanced Arabic I                                                                                                    
     1252 ,F2024     ,ARA          ,Arabic                           ,   010438 , 1252010438 ,303            ,Media Arabic I                                                                                                       
     1252 ,F2024     ,ARC          ,Architecture                     ,   000283 , 1252000283 ,203            ,Introduction to Architectural Thinking                                                                               
     1252 ,F2024     ,ARC          ,Architecture                     ,   000283 , 1252000283 ,203            ,Introduction to Architectural Thinking                                                                               
     1252 ,F2024     ,ARC          ,Architecture                     ,   000283 , 1252000283 ,203            ,Introduction to Architectural Thinking                                                                               
     1252 ,F2024     ,ARC          ,Architecture                     ,   000283 , 1252000283 ,203            ,Introduction to Architectural Thinking                                                                               
     1252 ,F2024     ,ARC          ,Architecture                     ,   000283 , 1252000283 ,203            ,Introduction to Architectural Thinking                                                                               
     1252 ,F2024     ,ARC          ,Architecture                     ,   014225 , 1252014225 ,205            ,Interdisciplinary Design Studio                                                                                      
     1252 ,F2024     ,ARC          ,Architecture                     ,   000293 , 1252000293 ,308            ,History of Architectural Theory                                                                                      
     1252 ,F2024     ,ARC          ,Architecture                     ,   000293 , 1252000293 ,308            ,History of Architectural Theory                                                                                      
     1252 ,F2024     ,ARC          ,Architecture                     ,   000293 , 1252000293 ,308            ,History of Architectural Theory                                                                                      
     1252 ,F2024     ,ARC          ,Architecture                     ,   014601 , 1252014601 ,322            ,History of Comparative Architecture: What is Architectural Theory?                                                   
     1252 ,F2024     ,ARC          ,Architecture                     ,   013800 , 1252013800 ,350            ,Junior Studio                                                                                                        
     1252 ,F2024     ,ARC          ,Architecture                     ,   000303 , 1252000303 ,403            ,Topics in the History and Theory of Architecture                                                                     
     1252 ,F2024     ,ARC          ,Architecture                     ,   009672 , 1252009672 ,404            ,Advanced Design Studio                                                                                               
     1252 ,F2024     ,ARC          ,Architecture                     ,   000326 , 1252000326 ,501            ,Architecture Design Studio                                                                                           
     1252 ,F2024     ,ARC          ,Architecture                     ,   000326 , 1252000326 ,501            ,Architecture Design Studio                                                                                           
     1252 ,F2024     ,ARC          ,Architecture                     ,   000326 , 1252000326 ,501            ,Architecture Design Studio                                                                                           
     1252 ,F2024     ,ARC          ,Architecture                     ,   000330 , 1252000330 ,503            ,Integrated Building Studios                                                                                          
     1252 ,F2024     ,ARC          ,Architecture                     ,   000333 , 1252000333 ,504            ,Integrated Building Studios                                                                                          
     1252 ,F2024     ,ARC          ,Architecture                     ,   000338 , 1252000338 ,505A           ,Architecture Design Studio                                                                                           
     1252 ,F2024     ,ARC          ,Architecture                     ,   000341 , 1252000341 ,507            ,Thesis Studio                                                                                                        
     1252 ,F2024     ,ARC          ,Architecture                     ,   000344 , 1252000344 ,510            ,Structural Analysis for Architecture                                                                                 
     1252 ,F2024     ,ARC          ,Architecture                     ,   000344 , 1252000344 ,510            ,Structural Analysis for Architecture                                                                                 
     1252 ,F2024     ,ARC          ,Architecture                     ,   000347 , 1252000347 ,514            ,"The Environmental Engineering of Buildings, Part I"
     1252 ,F2024     ,ARC          ,Architecture                     ,   014122 , 1252014122 ,526            ,Research in Urbanism: The Geographies of Environmental Justice                                                       
     1252 ,F2024     ,ARC          ,Architecture                     ,   013406 , 1252013406 ,531            ,Proseminar for Post-Professional M.Arch.                                                                             
     1252 ,F2024     ,ARC          ,Architecture                     ,   000378 , 1252000378 ,547            ,Introduction to Formal Analysis                                                                                      
     1252 ,F2024     ,ARC          ,Architecture                     ,   000388 , 1252000388 ,562            ,Introduction to the Architecture Profession                                                                          
     1252 ,F2024     ,ARC          ,Architecture                     ,   000395 , 1252000395 ,571            ,PhD Proseminar: The Bachelor Home as Living Machine                                                                  
     1252 ,F2024     ,ARC          ,Architecture                     ,   000405 , 1252000405 ,574            ,Computational Fabrication                                                                                            
     1252 ,F2024     ,ARC          ,Architecture                     ,   000405 , 1252000405 ,574            ,Computational Fabrication                                                                                            
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   000672 , 1252000672 ,565            ,Seminar in Modernist Art and Theory: Modernism and Socialism                                                         
     1252 ,F2024     ,CEE          ,Civil and Environmental Engr     ,   011539 , 1252011539 ,546            ,Form Finding of Structural Surfaces                                                                                  
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   012985 , 1252012985 ,595            ,Interdisciplinary Studies in the Humanities: What was Vitalism? Genealogies of the Living in Modernity               
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   012985 , 1252012985 ,595            ,Interdisciplinary Studies in the Humanities: What was Vitalism? Genealogies of the Living in Modernity               
     1252 ,F2024     ,URB          ,Urban Studies                    ,   013330 , 1252013330 ,300            ,Urban Studies Research Seminar                                                                                       
     1252 ,F2024     ,URB          ,Urban Studies                    ,   013591 , 1252013591 ,385            ,Mapping Gentrification                                                                                               
     1252 ,F2024     ,VIS          ,Visual Arts                      ,   007216 , 1252007216 ,201            ,Drawing I                                                                                                            
     1252 ,F2024     ,VIS          ,Visual Arts                      ,   007216 , 1252007216 ,201            ,Drawing I                                                                                                            
     1252 ,F2024     ,VIS          ,Visual Arts                      ,   007216 , 1252007216 ,201            ,Drawing I                                                                                                            
     1252 ,F2024     ,VIS          ,Visual Arts                      ,   007216 , 1252007216 ,201            ,Drawing I                                                                                                            
     1252 ,F2024     ,VIS          ,Visual Arts                      ,   007218 , 1252007218 ,203            ,Painting I                                                                                                           
